,business_id,name,state,address,review_count,chicken_total_reviews,chicken_average_rating
545,ypEtwQHobNJCZvPONO38WQ,Litchfield's,AZ,"300 E Wigwam Blvd, Litchfield Park, AZ 85340",40,4,3.25
546,-lb5532P5eoxMadPPrZVXw,Wild Bull All American Pub and Grill,WI,"8240 Market St, Middleton, WI 53562",8,1,5.0
547,Xq9tkiHhyN_aBFswFeGLvA,The Arrogant Butcher,AZ,"2 E Jefferson St, Ste 150, Phoenix, AZ 85004",575,78,3.95
548,6h8uCL6lF_KJC0nfYiTBwg,The Verdict's Inn,NV,"801 Las Vegas Blvd S., Downtown, Las Vegas, NV 89101",11,1,4.0
549,GHYOl_cnERMOhkCK_mGAlA,Kitchen 56,AZ,"3433 N 56th St, Phoenix, AZ 85018",166,11,2.64
550,GYPHQGaB4Oeq9veH-p2nKA,Thirteen North,AZ,"1301 E Northern, Phoenix, AZ 85020",91,10,4.4
551,mVZe6Chq4EGCepva03vPBQ,Divine Cafe & Market at Optima,AZ,"7137 E Rancho Vista Dr, Scottsdale, AZ 85251",10,1,5.0
552,XZHlTIIuFkkv_zJzShV34g,En Fuego,AZ,"5401 N Scottsdale Rd, Scottsdale, AZ 85250",7,1,4.0
553,nZgYNbl1XlZyyKlISMoG6w,Sugar Factory American Brasserie,NV,"Paris Las Vegas Hotel, 3655 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",626,90,3.17
554,0yBs5wbVw9gTIDe9Z-rMTg,Bonfire Grill and Bar,AZ,"7210 E 2nd St, Scottsdale, AZ 85251",41,4,4.0
555,4r9-iKOagzn5oUvPE9Bz4Q,Province Restaurant,AZ,"333 N Central Ave, Phoenix, AZ 85004",131,12,3.58
556,Bm2PBs_AZEtx93zdtwqUJA,Urban Picnic,AZ,"218 W Main St, Mesa, AZ 85201",100,9,3.33
557,FURgKkRFtMK5yKbjYZVVwA,Windsor,AZ,"5223 N Central Ave, Phoenix, AZ 85012",550,82,4.43
558,34JQEZg9DgTpzZ8tnAw_CQ,Tony D's,NV,"1311 W Sunset Rd, Ste 105, Henderson, NV 89014",11,3,3.33
559,lTvW5TcIVIVNmE4_LYQ4eA,Wine 5 Cafe,NV,"3250 N Tenaya Ave, Ste 110, Northwest, Las Vegas, NV 89129",113,16,4.5
560,6BaQ2FZTDi2FYX9dIxWeJA,Steenbock's On Orchard,WI,"330 N Orchard St, South Campus, Madison, WI 53715",25,2,2.5
561,kgPjOtSeMd3CMdbnEmHbeQ,Majerle's Sports Grill,AZ,"4425 N Saddlebag Trl, Scottsdale, AZ 85251",71,9,3.44
562,T11YSYqwlRDC48V8-W1GRw,Café Allegro at MIM,AZ,"4725 E Mayo Blvd, Phoenix, AZ 85050",17,4,3.0
563,k_aOcqWOHWprjs7ykdzlAQ,Jose Roux,AZ,"3800 E Sky Harbor Blvd, Phoenix, AZ 85034",68,8,1.88
564,98Cs_twO8VAroN3oA5TkGw,Grand Café,NV,"Boulder Station Hotel & Casino, 4111 Boulder Highway, Las Vegas, NV 89121",29,4,3.5
565,OWBd-CAE_H7UqpxRJCmuiw,Mumbles Place,AZ,"6149 N Scottsdale Rd, Scottsdale, AZ 85250",14,3,2.0
566,tXydHtnQ2sU37kXy30CBLw,Double Helix,NV,"6599 Las Vegas Blvd S, Ste 150B, Southeast, Las Vegas, NV 89119",144,1,3.0
567,Ba3-fDVhzLahunTUEMTsKg,Carlos' Kitchen,NV,"Spectators Bar, 4140 S Durango Dr, Spring Valley, Las Vegas, NV 89147",126,46,4.48
568,211DetkFdxd8sQ54CMU35A,Smashburger,AZ,"2000 E Rio Salado Pkwy, Ste 1155, Tempe, AZ 85281",69,14,3.71
569,Kj2SCzhHuULRdTKg6Y2aeg,Betty's Nosh,AZ,"Denaro 101 Plz, 6685 W Beardsley Rd, Ste 180, Glendale, AZ 85308",128,16,3.0
570,vwh496Ag4oRFgR6Dw3Hilg,Technique Restaurant,AZ,"4301 N Scottsdale Rd, Scottsdale, AZ 85251",10,2,3.5
571,ogfRcEN46rhAth7550bkYw,3rd Place Neighborhood Grill,AZ,"15814 N 83rd Ave, Peoria, AZ 85382",15,4,4.5
572,UtbvcvXWLCZX75g_KtMW2A,Saddle Bronc Grill,AZ,"11056 N Saguaro Blvd, Fountain Hills, AZ 85268",36,10,4.0
573,C51teWZIJIEGVYFTijaw_w,Chick-fil-A,AZ,"905 N Dobson Rd, Mesa, AZ 85201",19,9,4.44
574,oJbTdA12FozyXISmBx7WAQ,The Canyon,AZ,"16203 N Scottsdale Rd, Scottsdale, AZ 85254",6,1,4.0
575,qth1W742hXtFoNVYvuHBEg,The Martini,NV,"1205 S Fort Apache Rd, Westside, Las Vegas, NV 89117",94,14,3.86
576,USyDC-cZCexcyNGrc8uiag,Red Velvet Café,NV,"Fashion Show Mall, 3200 Las Vegas Blvd, Ste1850, The Strip, Las Vegas, NV 89109",147,34,3.88
577,AeMfb2FtQNnPXE9n92MDww,Coach & Willie's,AZ,"1 E Boston St, Chandler, AZ 85225",108,7,3.0
578,rPp509oz4oFEdncoo7v_HA,Burgers & Bottles,AZ,"1645 N Hayden Rd, Scottsdale, AZ 85257",34,4,4.0
579,fP-BPL6iRu2tbcvlnjRshw,Copper Blues,AZ,"50 W Jefferson St, Ste 200, Phoenix, AZ 85003",209,8,3.75
580,NqiMymQO86d7O60LDArA9Q,Harry's,NV,"8 Strada di Villaggio, Henderson, NV 89011",31,3,2.33
581,peajBNcZmTDlwwST0LdMdQ,Cino's,NV,"72 W Horizon Ridge Pkwy, Ste 105, Henderson, NV 89012",25,16,3.56
582,ZVu400Wt7VKU5SdKwUR9lA,Zoës Kitchen,AZ,"7135 E Camelback Rd, Ste 165, Scottsdale, AZ 85251",93,40,4.0
583,ZzM6aBJXfogx26h-50_SIQ,Steelz,NV,"4401 E Sunset Rd, Henderson, NV 89014",11,2,4.0
584,AVQMHeyByhkkYEeDbH9HbQ,Country Boys Restaurant,AZ,"3202 E Greenway Rd, Phoenix, AZ 85032",30,4,3.25
585,WD5l9HdTjDbqPRocncCrEQ,BJ's Restaurant & Brewhouse,NV,"5881 Centennial Center Blvd., Centennial, Las Vegas, NV 89149",153,17,3.53
586,GRFunGSUZxXqNCZJrN8Oow,Ncounter,AZ,"310 S Mill Ave, Ste A101, Tempe, AZ 85281",309,11,3.73
587,_GOIj0h72Ji2u3vCt1untA,Spicy Pickle,NV,"7271 Amigo St, Ste 180, Southeast, Las Vegas, NV 89119",47,8,3.12
588,jkULHBAZBM3s5DQJkM-6RA,Arizona Frybread,AZ,"1473 N Dysart Rd, Avondale, AZ 85323",34,8,2.62
589,MRObvlfMLEhz9szPTMkGwQ,The Rigby,WI,"119 E Main St, Capitol, Madison, WI 53703",25,2,3.0
590,8n_YaIqhFivUDUxVuaoKDw,Limelight Dipping Bar And Grill,AZ,"4218 N Scottsdale Rd, Scottsdale, AZ 85251",25,3,3.33
591,s93PtWxihLbhK5Jg_FttzA,Hash House A Go Go,NV,"Plaza Hotel and Casino, 1 S Main St, Downtown, Las Vegas, NV 89101",244,76,3.58
592,Gvw2ewUbqq7PWkxKwjqifA,The Barrymore,NV,"99 Convention Center Dr, The Strip, Las Vegas, NV 89109",487,36,4.08
593,5dSQ1KV9HkbZm0ZmJHuMKA,Embers,NV,"740 S Rampart Blvd, Ste 7, Westside, Las Vegas, NV 89145",125,25,3.84
594,BAbYfKQaQImLil6xqaOFyA,EggsTc,AZ,"20852 E Ocotillo Rd, Queen Creek, AZ 85142",39,3,4.67
595,ZiAmyZ0Mt5y781oYE7PjyA,DQ Grill & Chill,NV,"560 E Windmill Ln, Southeast, Las Vegas, NV 89123",17,2,4.0
596,FKgHfvus9DiBWxqMmnEqYA,Milagros Restaurant,AZ,"2100 S Priest Dr, Tempe, AZ 85282",4,1,4.0
597,MikwfuKo3AvdRaM97SQVzg,Grand Café,NV,"Texas Station Gambling Hall & Hotel, 2101 Texas Star Ln, Northwest, North Las Vegas, NV 89130",21,5,2.2
598,7aS0iFpab3XHFQrRGMOKXw,Pita Jungle,AZ,"2530 W Happy Valley Rd, Ste 1261, Phoenix, AZ 85085",83,18,3.94
599,7tTK3VPlFtBGBHm8-LZIUg,Timo Wine Bar,AZ,"8801 N Central Ave, Phoenix, AZ 85020",143,19,3.89
600,7eUFOcfxuXDdrHGVSp3_9A,Herb 'n Flavors,AZ,"1845 E Broadway Rd, Tempe, AZ 85281",142,33,3.91
601,GuI460v9AlhHIqArL32i9Q,Garden Grille & Bar,AZ,"11460 W Hilton Way, Avondale, AZ 85323",4,1,5.0
602,4buhMysOQJBM6dHx7TxuUw,The Egg and I,WI,"2501 W Beltline Hwy, Ste 111, Madison, WI 53713",29,2,4.0
603,OAyA2ogCSAn8UHcI9UuQ_w,Divine Cafe at the Springs Preserve,NV,"333 S Valley View Blvd, Westside, Las Vegas, NV 89152",31,3,3.67
604,EQxbEKkHxNvRT_-S5A-Gcw,Greens and Proteins,NV,"8975 S Eastern Ave, Southeast, Las Vegas, NV 89123",320,40,3.98
605,M75Mj9JwbL_2dDsyXQiUSw,Cave Creek Tap Haus,AZ,"6900 E Cave Creek Rd, Cave Creek, AZ 85331",62,6,2.33
606,FCcFT610nQBVcRdY-devQA,Vintage 95,AZ,"95 W Boston, Chandler, AZ 85225",150,3,5.0
607,wNsmt1hF1uv3YvbwXZMAoQ,O.H.S.O. Eatery + nanoBrewery,AZ,"4900 E Indian School Rd, Phoenix, AZ 85018",463,23,4.26
608,B3X4Cbty1G_m9abGL47sQw,I Love Burgers,NV,"6569 S Las Vegas Blvd, Ste 176, Southeast, Las Vegas, NV 89119",188,13,2.69
609,qyqOfpsAC5ooVROm7fB0jQ,Old Town Whiskey,AZ,"4000 N Drinkwater Blvd, Scottsdale, AZ 85251",40,2,4.0
610,mggmWBv-RHAL6iCdwRGP5Q,Soul Cafe,AZ,"7615 E Pinnacle Peak Rd, Scottsdale, AZ 85255",84,17,3.65
611,Emdq2gs-xyTWTPbCbAk79w,Lynyrd Skynyrd BBQ and Beer,NV,"3850 Las Vegas Blvd S, Eastside, Las Vegas, NV 89109",37,6,3.0
612,lQSMn_SAIy5aBEKkqRtVYw,Baja Loco Mesquite Grill & Cantina,AZ,"3222 E Indian School Rd, Phoenix, AZ 85018",17,4,4.25
613,0CeEgarUoVP2Nq9s1Mn0Aw,Mad Dog Saloon,AZ,"1860 S Stapley Dr, Mesa, AZ 85204",54,4,2.75
614,zK3rCrFE_cgXCr9mDHBdXw,Urban Heat,AZ,"1749 W Main St, Mesa, AZ 85201",3,1,5.0
615,EcUM3ONkY1RUCB1R1_4FrA,Daily Kitchen and Wellness Bar,NV,"3645 S Town Center Dr, Ste 102, South Summerlin, Las Vegas, NV 89135",74,19,3.37
616,_jbeTDw6XSuvLaR1V_z8jw,Copper Plate An American Grill,AZ,"6033 S Sossaman Rd, Mesa, AZ 85212",5,1,4.0
617,_TiX1DgK-5KGPp1Wwez95w,Marley's Restaurant & Bar,AZ,"15226 W Bell Rd, Surprise, AZ 85374",47,4,4.75
618,3wLLf8wRqD1ZQowi9aZSoA,Grassroots Kitchen & Tap,AZ,"8120 N Hayden Rd, Ste E-100, Scottsdale, AZ 85258",183,29,4.31
619,bd7NnJE9b6dmmVVrD6hZuw,Tower Suite Cafe,NV,"3131 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",9,1,4.0
620,5o5MLNPmAeakGgdqeGyMvw,Cask 63,AZ,"8877 N Scottsdale Rd, Ste 402, Scottsdale, AZ 85258",79,5,4.6
621,xY5BFKQFo5iLDhXxihkduQ,Pollo Sabroso,AZ,"1602 E Jefferson St, Phoenix, AZ 85034",3,1,5.0
622,CEswyP-9SsXRNLR9fFGKKw,Twin Peaks,AZ,"8787 E Frank Lloyd Wright, Scottsdale, AZ 85260",150,15,3.13
623,b1rF_Y3xbdPwP_z9NHFMjQ,Zulu Caffe,AZ,"15000 N Airport Dr, Ste 100, Scottsdale, AZ 85260",59,5,4.4
624,EHIZFzQQ_mjzwyjcaToPtQ,Tom's Thumb Fresh Market,AZ,"9393 E Bell Rd, Scottsdale, AZ 85260",230,29,4.34
625,KT_r7qwU8sSfcR31zETGkg,Smashburger,AZ,"9918 W Happy Valley Rd, Suite 1030, Peoria, AZ 85383",34,3,4.33
626,fWPg3tjv0hZ_yKR670UtSQ,Sports Grill 101,AZ,"8763 E Bell Rd, Scottsdale, AZ 85260",11,1,5.0
627,1uU4oO_oKV50X52w2fTTNg,Devil Hotz,AZ,"7620 E Mckellips Rd, Ste 14, Scottsdale, AZ 85257",8,3,2.0
628,YTOU3COVuBdABXb3Wci_IA,The Scottsdale Salad Co.,AZ,"15040 N Northsight Blvd, Scottsdale, AZ 85260",18,5,2.6
629,shpgZ07M-IBDwjz2cpjWiA,Calistro California Bistro,AZ,"6107 N Scottsdale Rd, Ste 110, Scottsdale, AZ 85250",43,4,3.5
630,3wtRs_Ou0wingfANRnHBIA,Courtyard Grill & Buffet,NV,"301 Fremont St, Downtown, Las Vegas, NV 89101",4,1,1.0
631,_9TMkGfbOyniL-5P3Sx0nw,Fritzs Footlong Bar & Grill,AZ,"1734 E Main St, Ste 5, Mesa, AZ 85203",6,1,5.0
632,a12JKFiqBVyaUfTWNaAzQQ,Atl Wings,AZ,"70 W Warner Rd, Ste 100, Chandler, AZ 85225",128,18,4.28
633,5niUestkeI0tBcBAv4SyKw,Pita Jungle,AZ,"4921 E Ray Rd, Ste B2, Phoenix, AZ 85044",116,35,4.11
634,JqEuOIuAlx_aRuWedSr9dg,Flight Lounge + Bistro,AZ,"4252 N Drinkwater Blvd, Scottsdale, AZ 85251",7,1,2.0
635,Dm5K0Zvw8mqrps-jFjgIaw,Palette,AZ,"1625 N Central Ave, Phoenix, AZ 85004",21,6,4.17
636,MLAnvEcvDfOWELHUN_0xEw,Nimbus American Bistro N' Brewery,AZ,"7001 N Scottsdale Rd, Ste 147, Scottsdale, AZ 85253",86,11,2.73
637,uU7lkNVC-XddrIPol6wbSA,Flavor Flav's House of Flavor,NV,"3333 S Maryland Pkwy, Eastside, Las Vegas, NV 89169",57,47,2.64
638,YJwtYZ17Dm11H0y9VoudHA,Lobster Chowder Company,NV,"3500 S Las Vegas Blvd, The Strip, Las Vegas, NV 89109",23,2,3.0
639,AYS-3osDnQd1M304TlGOaQ,Urban Grill,NV,"9510 S Eastern Ave, Southeast, Las Vegas, NV 89123",48,9,2.33
640,8Fx-K9dIZz_buBZcEvkeRw,Social Tap,AZ,"7318 E Stetson Dr, Scottsdale, AZ 85251",28,2,2.5
641,rVrpTOznd_NjplDvSK8OfQ,RePete's,NV,"2460 W Warm Springs Rd, Southeast, Las Vegas, NV 89119",89,9,4.67
642,Vn438iBACx-giGy4E4SuFQ,Goto Pares Atbp,NV,"1428 E Charleston Ave, Downtown, Las Vegas, NV 89104",4,1,5.0
643,h9lt3CQuMzz-klZdIXIIHA,DT's Filipino Food & Karaoke,NV,"7320 S Rainbow Blvd, Southwest, Las Vegas, NV 89118",100,8,3.0
644,EXtCgZoxHNjXrqPCFOgQmQ,D'lish,AZ,"1135 E Apache Blvd, Tempe, AZ 85281",87,5,3.4
645,xOlzK02DWzETeZ8HbiEB0A,Praying Monk,AZ,"7217 E 1st St, Scottsdale, AZ 85251",97,17,3.65
646,yiA41pT7DYa4-aX9i0E_Xg,Vasilis' Take Five: Vittles & Vices,WI,"901 Williamson St, Williamson - Marquette, Madison, WI 53703",22,2,2.5
647,teuMyRZIPurYkSLMCEzLyw,Graze Desert Grille,AZ,"7677 E  Princess Blvd, Scottsdale, AZ 85255",11,2,3.5
648,iJoOddOUDpJISnQxzcDw9Q,JD's,WI,"317 N Bassett St, Capitol, Madison, WI 53703",4,2,3.5
649,XGUrSgfo-ZN9Ib1pIPU-SQ,Uptown Alley,AZ,"13525 N  Litchfield Rd, Surprise, AZ 85379",70,2,5.0
650,nGRwQoNA5CT520hZmDuCDQ,Green Valley Ranch Grand Cafe,NV,"2485 Village View Dr, Anthem, Henderson, NV 89052",38,4,3.0
651,5-pCgZuFz1ru54RHAfSvsw,Wildburger,NV,"2800 S Rancho Dr, Las Vegas, NV 89102",13,2,4.0
652,v7OwbHgNgy_VQ9eP5FjvUA,Rehab Burger Therapy,AZ,"7210 E 2nd St, Scottsdale, AZ 85251",481,29,4.55
653,kr3EFhoSwbJPrL_e_RD39g,Blue Hound Kitchen & Cocktails,AZ,"2 E Jefferson St, Phoenix, AZ 85004",206,6,3.0
654,S8pptjMpmKGKrJ8yAmq-Zg,Kelly's At Southbridge,AZ,"7117 E 6th Ave, Scottsdale, AZ 85251",112,11,4.09
655,eG3Kxpv-JOLib9o5W9Aiyw,A Pig In a Fur Coat,WI,"940 Williamson St, Williamson - Marquette, Madison, WI 53703",125,9,4.0
656,XRdwAqzuG_SwVFFlOzLmEQ,Red Embers Bar & Grill,AZ,"Uptown Alley, 13525 N Litchfield Rd, Surprise, AZ 85379",14,1,3.0
657,zPHXmaVhEr4FzfB8r-EcjQ,Detours Tavern,AZ,"2922 N Hayden Rd, Scottsdale, AZ 85251",28,4,4.75
658,CMaJOgyFrX6gVsJGm1bttw,Cafe Zupas,AZ,"21001 N Tatum Blvd, Ste 34-110, Phoenix, AZ 85050",61,24,3.04
659,c5vw2szmGbzP76qiw5WsxA,Harvey American Public House,AZ,"1524 E Williams Field Rd, Ste 101, Gilbert, AZ 85295",125,16,3.06
660,MEKk3J63dU3GBDg9SHuq7A,Lustre Bar,AZ,"2 E Jefferson St, Phoenix, AZ 85004",87,2,5.0
661,XPTBPFBwjvF7rJfUa-wG5g,Angela's Kitchen,AZ,"19900 N Remington Dr, Surprise, AZ 85374",21,2,2.5
662,UIjO8lq1Lh0H2l9VfIfifQ,Forequarter,WI,"708 E Johnson, Tenney - Lapham, Madison, WI 53703",102,5,4.8
663,GU3GGuECUTbHG8NPHXG9mQ,Searsucker,AZ,"6900 E Camelback Rd, Scottsdale, AZ 85251",155,26,3.42
664,aZe9f7korrhFTNMPxVbMXA,Vaquero's Carne Asada,AZ,"3414 N 24th St, Phoenix, AZ 85016",5,1,4.0
665,FDXk2MDLPf72uEDT6Bq1Mw,Twin Peaks,NV,"3717 Las Vegas Blvd., Ste 285, The Strip, Las Vegas, NV 89109",117,18,3.22
666,99d6qbFGTRR5oEIy5m-NCQ,Carl's Jr,AZ,"21064 E Ocotillo Rd, Queen Creek, AZ 85142",5,1,5.0
667,a1RJtImq30iLs4oxM--QKA,The Free House Pub,WI,"1902 Parmenter St, Middleton, WI 53562",43,6,2.83
668,57vXy5NIdmAFk1hhmsBLcg,Fat Bar,NV,"3763 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",7,1,4.0
669,hnKSsx218Bh9qxvRppdxjA,Bistro95Ten & Lounge,NV,"9510 S Eastern Ave, Southeast, Las Vegas, NV 89123",7,1,5.0
670,6sdQia-wdURZexBcw1rbzQ,Sevens' bistro,AZ,"7707 E Mcdowell Rd, Scottsdale, AZ 85257",57,6,2.83
671,wQxIw6IoFCV6wg3l3dJugQ,Fat Willy's Clubhouse Pub & Grill,AZ,"650 N Hawes Rd, Mesa, AZ 85207",6,1,3.0
672,OSsueRKTxM0MEbgIRsUebA,Taps Signature Cuisine & Bar,AZ,"9780 W Northern Ave, Ste 1110, Peoria, AZ 85345",38,6,4.5
673,RzVwAdOxT9JQkeoeBMYPoQ,Sierra Gold,NV,"2400 N Buffalo Dr, Suite #125, Summerlin, Las Vegas, NV 89128",30,4,3.25
674,eO-o7FRjNEzcSEG8pakkzA,Fate Brewing Company,AZ,"7337 E Shea Blvd, Ste 105, Scottsdale, AZ 85253",154,2,5.0
675,XeFqy8LRjReBDzeX_pAUjw,Fracos & Froccs,NV,"6593 Las Vegas Blvd S, Unit B155, Southeast, Las Vegas, NV 89119",11,1,2.0
676,9XOzi2IIibwtnGOvtdDpjA,Presto Cafe,NV,"4950 S Rainbow Blvd, Ste 130, Spring Valley, Las Vegas, NV 89118",164,21,4.57
677,zj0BkAi54BGU_AK6AyvJDQ,Rusconi's American Kitchen,AZ,"10637 N Tatum Blvd, Phoenix, AZ 85028",172,20,4.7
678,oMEwxzRcfSuO1jekYNljSw,Market Street Kitchen,AZ,"20825 N Pima Rd, Scottsdale, AZ 85255",68,4,1.75
679,qbEJeRvytnBo5BGG1R5kGg,Daily Dose Midtown,AZ,"1928 E Highland Ave, Ste F-107, Phoenix, AZ 85016",129,12,3.58
680,ZP6qFq7LUh6Tr7WHPoOW6g,eat.,NV,"707 Carson Ave, Downtown, Las Vegas, NV 89101",650,156,4.06
681,l0QcbMRUqVkX2sUXS-LYhQ,"Nick's Diner II, LLC",AZ,"14010 N Litchfield Rd, Surprise, AZ 85379",39,5,4.0
682,cwAd2nytPLKmABtLXsgpIw,Culinary Dropout,NV,"Hard Rock Hotel & Casino, 4455 Paradise Rd, Eastside, Las Vegas, NV 89169",287,77,3.77
683,41j3GB7M-Lwq284Pfb9zgw,Angels Trumpet Ale House,AZ,"810 N 2nd St, Phoenix, AZ 85004",349,14,4.07
684,Q5ZD7ZAs96NAVblFDV476g,TQLA,AZ,"1840 S Val Vista Dr, Mesa, AZ 85204",105,19,3.63
685,SsL60j4ut59-v-gjmM5PKQ,The Grind,AZ,"20511 N Hayden Rd, Scottsdale, AZ 85255",56,3,2.33
686,po98_MmbuoJHKgDZTn9AkQ,Cowboy Lookout Grill,AZ,"1606 E Bell Rd, Paradise Valley, AZ 85022",14,2,2.5
687,eXaVJc5GMIjYEUjbrc13FA,The House Brasserie,AZ,"6936 E Main St, Scottsdale, AZ 85251",172,22,4.09
688,E0qnH8iICrj6C4ERcT4cJw,Firehouse Tempe,AZ,"4 E University Dr, Tempe, AZ 85281",43,3,3.67
689,setfRzkAcOPxKH5TZLTqJQ,Olive & Ivy,AZ,"3400 E Sky Harbor Blvd, Ste 3300, Phoenix, AZ 85034",38,2,3.5
690,SGGZ6l345YTww09IHxtoew,Ezekiel's Restaurant,AZ,"4825 E Warner Rd, Phoenix, AZ 85044",75,54,3.98
691,5yDWNMFglisReWoTykOTRg,Gates & Brovi,WI,"3502 Monroe St, Dudgeon-Monroe, Madison, WI 53711",66,9,3.0
692,6GnJUbiq73xm24F7SixI9g,Honeycutt Coffee,AZ,"109 W Honeycutt Rd, Maricopa, AZ 85138",20,1,5.0
693,86fq6mtHmd6VL8GROG4vSQ,Tavern Americana,AZ,"20469 N Hayden Rd, Scottsdale, AZ 85255",44,6,3.67
694,LsNAb1Q2tsb3TlkKOC_NRw,Meat And Three,NV,"10890 S Eastern Ave, Ste 108, Anthem, Henderson, NV 89052",62,34,4.35
695,ytKoF3d0XQGt5Va8ru0GMQ,Cactus Moon,AZ,"1269 N Promenade Pkwy, Ste 121, Casa Grande, AZ 85194",15,3,3.33
696,eD2np2oaT6GOoa4H2FUiaQ,Grill 55,NV,"Renaissance Las Vegas, 3400 Paradise Rd, Eastside, Las Vegas, NV 89109",16,1,3.0
697,c9wKRLG8MmJVdFIx9qtgfA,Meatball Spot,NV,"6605 Las Vegas Blvd, Ste 145, Southeast, Las Vegas, NV 89119",191,33,3.06
698,25fxw_jOqZtJwl18cCarIA,Honey Salt,NV,"1031 S Rampart Blvd, Westside, Las Vegas, NV 89145",496,167,3.95
699,I4vC08JXAFjXszUZAszh2Q,Native Grill & Wings,AZ,"7322 W Bell Rd, Glendale, AZ 85308",37,8,2.0
700,QyUUk1q6X6zmblgoFViVNA,S2pizzabar,WI,"558 State St, Capitol, Madison, WI 53703",15,1,5.0
701,HrSowDDXw71VD_d-4g7I5g,The Yard,AZ,"5632 N 7th St, Phoenix, AZ 85014",263,24,3.29
702,LHDdVzvX1q_LWfIwTU8fHg,347 Grill,AZ,"16000 Maricopa Rd, Maricopa, AZ 85138",23,2,1.0
703,cQv5KzMRFcLULmVnVZnG2g,Marie Callendars,NV,"600 E Sahara Ave, Downtown, Las Vegas, NV 89104",7,3,4.33
704,rluuxDPHiP9Z4qtNO66eTw,Daily Bistro,AZ,"5053 N 44th St, Phoenix, AZ 85018",25,2,4.5
705,5npcHq7cvdJlgQen_1n80Q,Ling and Louie's Kitchen,AZ,"2502 E Camelback Rd, Phoenix, AZ 85016",47,10,3.8
706,cuLVubarNFQ7VjpT5k7DEQ,D'Lish Cafe,AZ,"503 W Thomas Rd, Phoenix, AZ 85013",35,11,4.55
707,1cCF9wHMJIaaQmj7wqRqMg,The Nile Cafe,AZ,"7051 E McDowell Rd, Scottsdale, AZ 85257",5,2,3.5
708,mqLIvIVWmV00VWo3L5pj3Q,Cowboy Ciao,AZ,"3800 E Sky Harbor Blvd, Ste 4348, Phoenix, AZ 85034",86,5,4.2
709,VbiAfJRchFaMYdqylVJB4A,Pick Up Stix,NV,"Excalibur Castle Walk Food Court, 3850 S Las Vegas Blvd, The Strip, Las Vegas, NV 89109",11,5,1.8
710,XYJsNiECY0Z-fV6rejvprQ,She by Morton's,NV,"3720 S Las Vegas Blvd, The Strip, Las Vegas, NV 89158",81,3,3.67
711,G149aO4XXAKBsUcksvuI7g,Original ChopShop Co.,AZ,"7158 E 5th Ave, Scottsdale, AZ 85251",228,39,4.41
712,uyEUL3Oskfa1fOYCksyM8A,Citizens Kitchen & Bar,NV,"3950 Las Vegas Blvd, The Strip, Las Vegas, NV 89119",234,29,3.38
713,cSA2pB43cv71ffdIvaEodA,Cafeteria on Thomas,AZ,"507 W Thomas Rd, Ste 4, Phoenix, AZ 85013",29,4,4.25
714,Kxp8cIMt3-vxwtCSsL9QKQ,Fat Choy,NV,"Eureka Casino, 595 E Sahara Ave, Eastside, Las Vegas, NV 89104",198,16,4.25
715,OFI8tngHQ3UWw-fCLmDv5Q,Barrel Grill & Modern Saloon,AZ,"15703 N 83rd Ave, Peoria, AZ 85382",42,10,3.0
716,83RLRT-MsvXQJrmIanqVYA,Spokes On Southern,AZ,"1470 E Southern Ave, Tempe, AZ 85282",88,1,4.0
717,4Y9-JiDz9EVR_-UkUv4dYg,Culinary Dropout,AZ,"5632 N 7th St, Phoenix, AZ 85014",135,17,3.82
718,828CmrhMEUwSzrvZAlJ_LA,Remiix,NV,"1801 E Tropicana Ave, Ste 2, Eastside, Las Vegas, NV 89119",24,2,4.0
719,5ALqZbLAonfCRZMY-X_MyQ,Mayo Clinic Hospital Cafeteria,AZ,"5777 E Mayo Blvd, Phoenix, AZ 85054",10,1,5.0
720,shvwb7FSRbG8KQvIj4FIQQ,Which Wich,AZ,"7635 W Bell Rd, Ste 102, Peoria, AZ 85382",23,1,4.0
721,s9sTtT5tlqAMgR4gYvLogA,Chili's Grill & Bar,AZ,"3045 W Agua Fria Fwy, Phoenix, AZ 85027",7,1,3.0
722,Bw1X7qcWTUHvKJyUN7h94Q,Taps Signature Cuisine & Bar,AZ,"1010 Southern Ave, Mesa, AZ 85204",8,1,3.0
723,TgIJfXqEKE-JsD0QUoaC5Q,Spoke & Wheel,AZ,"8525 N Central Ave, Phoenix, AZ 85020",86,7,4.14
724,82yh4-ZTPaBaKFFgY5kuzA,Greens and Proteins,NV,"9809 W Flamingo Rd, Spring Valley, Las Vegas, NV 89147",157,22,4.05
725,heyprN6HwLYVWINXd2z3OQ,Biscuits Café,AZ,"19420 N 59th Ave, Glendale, AZ 85308",54,1,3.0
726,nUUYvBafHYH-O4Pht6lgsw,Salad and Go,AZ,"743 N Gilbert Rd, Gilbert, AZ 85234",80,19,4.21
727,H8p9e4yYz464awT3P7b1mA,Heraea,NV,"4381 W Flamingo Rd, Las Vegas, NV 89103",25,6,3.5
728,6VsKUNttbfmkWwz3S3SX_g,Freddy's Frozen Custard and Steakburgers,AZ,"14029 W Waddell Rd, Surprise, AZ 85379",41,2,3.5
