,business_id,name,state,address,review_count,burger_total_reviews,burger_average_rating
546,MLAnvEcvDfOWELHUN_0xEw,Nimbus American Bistro N' Brewery,AZ,"7001 N Scottsdale Rd, Ste 147, Scottsdale, AZ 85253",86,10,3.4
547,AYS-3osDnQd1M304TlGOaQ,Urban Grill,NV,"9510 S Eastern Ave, Southeast, Las Vegas, NV 89123",48,10,2.7
548,8Fx-K9dIZz_buBZcEvkeRw,Social Tap,AZ,"7318 E Stetson Dr, Scottsdale, AZ 85251",28,5,3.0
549,rVrpTOznd_NjplDvSK8OfQ,RePete's,NV,"2460 W Warm Springs Rd, Southeast, Las Vegas, NV 89119",89,15,4.73
550,EXtCgZoxHNjXrqPCFOgQmQ,D'lish,AZ,"1135 E Apache Blvd, Tempe, AZ 85281",87,9,4.22
551,xOlzK02DWzETeZ8HbiEB0A,Praying Monk,AZ,"7217 E 1st St, Scottsdale, AZ 85251",97,16,3.81
552,zuso11YrG2rewOtSFr4aCw,Blu Burger Grille,AZ,"23233 N Pima Rd, Scottsdale, AZ 85255",9,7,3.0
553,iJoOddOUDpJISnQxzcDw9Q,JD's,WI,"317 N Bassett St, Capitol, Madison, WI 53703",4,1,3.0
554,XGUrSgfo-ZN9Ib1pIPU-SQ,Uptown Alley,AZ,"13525 N  Litchfield Rd, Surprise, AZ 85379",70,2,3.5
555,nGRwQoNA5CT520hZmDuCDQ,Green Valley Ranch Grand Cafe,NV,"2485 Village View Dr, Anthem, Henderson, NV 89052",38,5,3.0
556,5-pCgZuFz1ru54RHAfSvsw,Wildburger,NV,"2800 S Rancho Dr, Las Vegas, NV 89102",13,10,3.6
557,v7OwbHgNgy_VQ9eP5FjvUA,Rehab Burger Therapy,AZ,"7210 E 2nd St, Scottsdale, AZ 85251",481,391,4.34
558,kr3EFhoSwbJPrL_e_RD39g,Blue Hound Kitchen & Cocktails,AZ,"2 E Jefferson St, Phoenix, AZ 85004",206,6,3.17
559,S8pptjMpmKGKrJ8yAmq-Zg,Kelly's At Southbridge,AZ,"7117 E 6th Ave, Scottsdale, AZ 85251",112,17,4.18
560,eG3Kxpv-JOLib9o5W9Aiyw,A Pig In a Fur Coat,WI,"940 Williamson St, Williamson - Marquette, Madison, WI 53703",125,2,3.0
561,XRdwAqzuG_SwVFFlOzLmEQ,Red Embers Bar & Grill,AZ,"Uptown Alley, 13525 N Litchfield Rd, Surprise, AZ 85379",14,3,3.33
562,zPHXmaVhEr4FzfB8r-EcjQ,Detours Tavern,AZ,"2922 N Hayden Rd, Scottsdale, AZ 85251",28,12,3.33
563,c5vw2szmGbzP76qiw5WsxA,Harvey American Public House,AZ,"1524 E Williams Field Rd, Ste 101, Gilbert, AZ 85295",125,27,3.33
564,MEKk3J63dU3GBDg9SHuq7A,Lustre Bar,AZ,"2 E Jefferson St, Phoenix, AZ 85004",87,6,4.17
565,XPTBPFBwjvF7rJfUa-wG5g,Angela's Kitchen,AZ,"19900 N Remington Dr, Surprise, AZ 85374",21,1,5.0
566,UIjO8lq1Lh0H2l9VfIfifQ,Forequarter,WI,"708 E Johnson, Tenney - Lapham, Madison, WI 53703",102,1,5.0
567,GU3GGuECUTbHG8NPHXG9mQ,Searsucker,AZ,"6900 E Camelback Rd, Scottsdale, AZ 85251",155,8,3.75
568,FDXk2MDLPf72uEDT6Bq1Mw,Twin Peaks,NV,"3717 Las Vegas Blvd., Ste 285, The Strip, Las Vegas, NV 89109",117,23,3.57
569,99d6qbFGTRR5oEIy5m-NCQ,Carl's Jr,AZ,"21064 E Ocotillo Rd, Queen Creek, AZ 85142",5,1,2.0
570,a1RJtImq30iLs4oxM--QKA,The Free House Pub,WI,"1902 Parmenter St, Middleton, WI 53562",43,20,3.7
571,57vXy5NIdmAFk1hhmsBLcg,Fat Bar,NV,"3763 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",7,3,3.0
572,hnKSsx218Bh9qxvRppdxjA,Bistro95Ten & Lounge,NV,"9510 S Eastern Ave, Southeast, Las Vegas, NV 89123",7,2,3.5
573,6sdQia-wdURZexBcw1rbzQ,Sevens' bistro,AZ,"7707 E Mcdowell Rd, Scottsdale, AZ 85257",57,13,3.62
574,wQxIw6IoFCV6wg3l3dJugQ,Fat Willy's Clubhouse Pub & Grill,AZ,"650 N Hawes Rd, Mesa, AZ 85207",6,2,4.0
575,OSsueRKTxM0MEbgIRsUebA,Taps Signature Cuisine & Bar,AZ,"9780 W Northern Ave, Ste 1110, Peoria, AZ 85345",38,4,3.75
576,RzVwAdOxT9JQkeoeBMYPoQ,Sierra Gold,NV,"2400 N Buffalo Dr, Suite #125, Summerlin, Las Vegas, NV 89128",30,1,3.0
577,9RjV5ZT6Np-VsK96_K1KlQ,95 Ten,NV,"Las Vegas, NV 89101",4,1,3.0
578,eO-o7FRjNEzcSEG8pakkzA,Fate Brewing Company,AZ,"7337 E Shea Blvd, Ste 105, Scottsdale, AZ 85253",154,1,4.0
579,zj0BkAi54BGU_AK6AyvJDQ,Rusconi's American Kitchen,AZ,"10637 N Tatum Blvd, Phoenix, AZ 85028",172,12,4.42
580,oMEwxzRcfSuO1jekYNljSw,Market Street Kitchen,AZ,"20825 N Pima Rd, Scottsdale, AZ 85255",68,12,2.33
581,qbEJeRvytnBo5BGG1R5kGg,Daily Dose Midtown,AZ,"1928 E Highland Ave, Ste F-107, Phoenix, AZ 85016",129,23,3.96
582,ZP6qFq7LUh6Tr7WHPoOW6g,eat.,NV,"707 Carson Ave, Downtown, Las Vegas, NV 89101",650,9,4.0
583,l0QcbMRUqVkX2sUXS-LYhQ,"Nick's Diner II, LLC",AZ,"14010 N Litchfield Rd, Surprise, AZ 85379",39,1,4.0
584,cwAd2nytPLKmABtLXsgpIw,Culinary Dropout,NV,"Hard Rock Hotel & Casino, 4455 Paradise Rd, Eastside, Las Vegas, NV 89169",287,31,3.74
585,41j3GB7M-Lwq284Pfb9zgw,Angels Trumpet Ale House,AZ,"810 N 2nd St, Phoenix, AZ 85004",349,44,4.11
586,Q5ZD7ZAs96NAVblFDV476g,TQLA,AZ,"1840 S Val Vista Dr, Mesa, AZ 85204",105,3,4.67
587,SsL60j4ut59-v-gjmM5PKQ,The Grind,AZ,"20511 N Hayden Rd, Scottsdale, AZ 85255",56,41,2.71
588,po98_MmbuoJHKgDZTn9AkQ,Cowboy Lookout Grill,AZ,"1606 E Bell Rd, Paradise Valley, AZ 85022",14,4,3.75
589,eXaVJc5GMIjYEUjbrc13FA,The House Brasserie,AZ,"6936 E Main St, Scottsdale, AZ 85251",172,2,5.0
590,E0qnH8iICrj6C4ERcT4cJw,Firehouse Tempe,AZ,"4 E University Dr, Tempe, AZ 85281",43,3,4.67
591,setfRzkAcOPxKH5TZLTqJQ,Olive & Ivy,AZ,"3400 E Sky Harbor Blvd, Ste 3300, Phoenix, AZ 85034",38,1,4.0
592,PG0itWTUdxdy39P9CTgAzg,TC's Pub and Grub,AZ,"7205 S Power Rd, Queen Creek, AZ 85297",33,6,4.33
593,5yDWNMFglisReWoTykOTRg,Gates & Brovi,WI,"3502 Monroe St, Dudgeon-Monroe, Madison, WI 53711",66,27,3.3
594,86fq6mtHmd6VL8GROG4vSQ,Tavern Americana,AZ,"20469 N Hayden Rd, Scottsdale, AZ 85255",44,8,3.5
595,nXOPTOqe8UN5UQPeaFVY4Q,Cafe Vetro,NV,"2600 W Harmon Ave, The Strip, Las Vegas, NV 89109",13,1,4.0
596,ytKoF3d0XQGt5Va8ru0GMQ,Cactus Moon,AZ,"1269 N Promenade Pkwy, Ste 121, Casa Grande, AZ 85194",15,3,3.0
597,G889tD7nYKehDXYXGYJehw,Sip N Slider,NV,"716 Center St, Ste 130, Henderson, NV 89015",4,2,3.5
598,eD2np2oaT6GOoa4H2FUiaQ,Grill 55,NV,"Renaissance Las Vegas, 3400 Paradise Rd, Eastside, Las Vegas, NV 89109",16,4,3.75
599,c9wKRLG8MmJVdFIx9qtgfA,Meatball Spot,NV,"6605 Las Vegas Blvd, Ste 145, Southeast, Las Vegas, NV 89119",191,4,3.0
600,25fxw_jOqZtJwl18cCarIA,Honey Salt,NV,"1031 S Rampart Blvd, Westside, Las Vegas, NV 89145",496,56,3.95
601,I4vC08JXAFjXszUZAszh2Q,Native Grill & Wings,AZ,"7322 W Bell Rd, Glendale, AZ 85308",37,4,2.25
602,HrSowDDXw71VD_d-4g7I5g,The Yard,AZ,"5632 N 7th St, Phoenix, AZ 85014",263,20,3.35
603,LHDdVzvX1q_LWfIwTU8fHg,347 Grill,AZ,"16000 Maricopa Rd, Maricopa, AZ 85138",23,4,3.75
604,5npcHq7cvdJlgQen_1n80Q,Ling and Louie's Kitchen,AZ,"2502 E Camelback Rd, Phoenix, AZ 85016",47,4,3.25
605,swuZvAsztWfd1W4aZIwG1A,UltraStar Multi-tainment Center at Ak-Chin Circle,AZ,"16000 Maricopa Rd, Maricopa, AZ 85139",31,1,3.0
606,mqLIvIVWmV00VWo3L5pj3Q,Cowboy Ciao,AZ,"3800 E Sky Harbor Blvd, Ste 4348, Phoenix, AZ 85034",86,8,4.12
607,XYJsNiECY0Z-fV6rejvprQ,She by Morton's,NV,"3720 S Las Vegas Blvd, The Strip, Las Vegas, NV 89158",81,1,5.0
608,G149aO4XXAKBsUcksvuI7g,Original ChopShop Co.,AZ,"7158 E 5th Ave, Scottsdale, AZ 85251",228,2,2.5
609,uyEUL3Oskfa1fOYCksyM8A,Citizens Kitchen & Bar,NV,"3950 Las Vegas Blvd, The Strip, Las Vegas, NV 89119",234,29,2.83
610,cSA2pB43cv71ffdIvaEodA,Cafeteria on Thomas,AZ,"507 W Thomas Rd, Ste 4, Phoenix, AZ 85013",29,4,5.0
611,Kxp8cIMt3-vxwtCSsL9QKQ,Fat Choy,NV,"Eureka Casino, 595 E Sahara Ave, Eastside, Las Vegas, NV 89104",198,62,3.98
612,OFI8tngHQ3UWw-fCLmDv5Q,Barrel Grill & Modern Saloon,AZ,"15703 N 83rd Ave, Peoria, AZ 85382",42,4,3.5
613,83RLRT-MsvXQJrmIanqVYA,Spokes On Southern,AZ,"1470 E Southern Ave, Tempe, AZ 85282",88,12,3.75
614,4Y9-JiDz9EVR_-UkUv4dYg,Culinary Dropout,AZ,"5632 N 7th St, Phoenix, AZ 85014",135,11,3.36
615,828CmrhMEUwSzrvZAlJ_LA,Remiix,NV,"1801 E Tropicana Ave, Ste 2, Eastside, Las Vegas, NV 89119",24,1,3.0
616,5ALqZbLAonfCRZMY-X_MyQ,Mayo Clinic Hospital Cafeteria,AZ,"5777 E Mayo Blvd, Phoenix, AZ 85054",10,1,5.0
617,IWBqtGTuIxPOT486dzL4qQ,Chelsey's Kitchen,AZ,"Phoenix Sky Harbour Airport, Phoenix Sky Harbor Center, AZ 85034",3,1,2.0
618,bVNXS0uMq3BKIrnLHTvpbg,Wildfire Sunset,NV,"1195 W Sunset Rd, Henderson, NV 89014",11,8,3.62
619,s9sTtT5tlqAMgR4gYvLogA,Chili's Grill & Bar,AZ,"3045 W Agua Fria Fwy, Phoenix, AZ 85027",7,1,2.0
620,TgIJfXqEKE-JsD0QUoaC5Q,Spoke & Wheel,AZ,"8525 N Central Ave, Phoenix, AZ 85020",86,33,3.97
621,82yh4-ZTPaBaKFFgY5kuzA,Greens and Proteins,NV,"9809 W Flamingo Rd, Spring Valley, Las Vegas, NV 89147",157,30,3.93
622,nUUYvBafHYH-O4Pht6lgsw,Salad and Go,AZ,"743 N Gilbert Rd, Gilbert, AZ 85234",80,1,5.0
623,H8p9e4yYz464awT3P7b1mA,Heraea,NV,"4381 W Flamingo Rd, Las Vegas, NV 89103",25,3,3.33
624,6VsKUNttbfmkWwz3S3SX_g,Freddy's Frozen Custard and Steakburgers,AZ,"14029 W Waddell Rd, Surprise, AZ 85379",41,26,3.77
625,-O7Szp08dATVv71IuDt1bA,Times 3 Sports Grille,AZ,"6525 W Happy Valley Rd, Glendale, AZ 85310",30,3,3.0
626,aNuyJOFNrb-d71amzPpxlw,Twin Peaks,AZ,"2135 E. Camelback Rd., Phoenix, AZ 85016",62,6,3.17
627,RSTKhE2C2RaWTsEJ3ULvKw,Wild Side Grill,AZ,"7215 S Power Rd, Ste 107, Queen Creek, AZ 85142",39,9,3.44
628,leEhsPA6NKRZ0CAKdmJwWQ,Vic's,NV,"2450 Hampton Rd, Anthem, Henderson, NV 89052",46,2,3.0
629,MthnswWexrUtCzH3vS5YnQ,Hi Fi Kitchen & Cocktails,AZ,"4420 N Saddlebag Trl, Scottsdale, AZ 85251",105,4,4.5
630,MyLMfGJdJqCfWJcfXJkP4w,Little Texas Restaurant,AZ,"1328 E Florence Blvd, Casa Grande, AZ 85122",8,1,4.0
631,SGrwpoGhLrHrBLWDwOL6eg,Moonshine Whiskey Bar & Grill,AZ,"410 S Mill Ave, Tempe, AZ 85281",39,2,3.0
632,_3R0ELm45KHRb52rAilyOw,Pecan Grove Restaurant and Pie Co.,AZ,"4960 S Alma School Rd, Chandler, AZ 85248",51,8,2.12
633,lsF6bbPFM7USmiSIyOaCXA,Barrelhouse American Kitchen & Cocktails,AZ,"2050 N Alma School Rd, Ste 8, Chandler, AZ 85224",148,18,4.22
634,WjtJAtp19nA61b8LT9uLrA,Bink's Midtown,AZ,"2320 E Osborn Rd, Phoenix, AZ 85016",136,12,3.92
635,itFwrNtjrQL5NPMYTeD44g,Park on Fremont,NV,"506 Fremont St, Downtown, Las Vegas, NV 89101",285,29,3.55
636,JQVAU-HWBnrBGpGB6OvFfg,Mesquite Grille,AZ,"10690 E Sheena Dr, Scottsdale, AZ 85255",17,1,4.0
637,RejTcczJRLYTnbmKihNpyA,The Western,AZ,"6830 E 5th Ave, Scottsdale, AZ 85251",37,5,3.4
638,4dB7kQ7qtTkW2v7DX38r_w,Dierks Bentley's Whiskey Row,AZ,"4420 N Saddlebag Trl, Ste 105, Scottsdale, AZ 85251",105,13,4.15
639,SfVsLCVap7VlF3GLUI8PlQ,RBG Bar & Grill,AZ,"427 N 44th St, Phoenix, AZ 85008",3,1,5.0
640,3OB5gQqibKGTzx9R1w7wKQ,SkinnyFATS,NV,"6261 Dean Martin Dr, Las Vegas, NV 89118",394,77,4.16
641,OlKX_FAE38BjfKsyjLQF5A,Burger Brothers,NV,"9111 Las Vegas Blvd S, Southeast, Las Vegas, NV 89123",34,31,3.39
642,h7R_IMg3nss8I5nV7sbmfg,Nacho Daddy,NV,"113 N 4th St, Downtown, Las Vegas, NV 89101",85,7,3.57
643,eopVWkFQ_AB53m_17bCl-Q,Renegade by MOD,AZ,"9343 E Shea Blvd, Scottsdale, AZ 85260",51,7,3.71
644,jXwMec7aDs_hXKhSUvBHfw,Greek Grill & Fry Co.,AZ,"4929 W Ray Rd, Chandler, AZ 85226",20,2,4.0
645,grjeZhCQt_C72ZTPQtD4gA,Ogden's Hops and Harvest,NV,"450 S Rampart Blvd, Ste 120, Westside, Las Vegas, NV 89145",71,22,3.32
646,XQ3JL3uvqeMeDIl2qJ_Igg,Basil Thai Fusion,NV,"4341 N Rancho Dr, Northwest, Las Vegas, NV 89130",16,1,4.0
647,eEU1XtdASLqdAGKg0QDNdg,Original ChopShop Co.,AZ,"222 E University Dr, Tempe, AZ 85281",87,3,3.67
648,pVnUE5EeIaIbjXzaH7sLyw,The Attic,AZ,"4247 E Indian School Rd, Phoenix, AZ 85018",86,60,4.27
649,y-7MgH1zwW3vagfSLlmZUw,Virtù,AZ,"3701 N Marshall Way, Scottsdale, AZ 85251",59,1,4.0
650,jS3cHd1E5TuUZbQWpBZqVg,McFadden's Restaurant and Saloon,NV,"6593 Las Vegas Blvd S, Ste 222, Southeast, Las Vegas, NV 89119",118,15,2.93
651,xOy3lZcDvGp40BI5x-PR9w,The Sparklings,NV,"8310 S Rainbow Blvd, Ste 100, Southwest, Las Vegas, NV 89139",178,4,4.0
652,dHDJmPf0SIkL3ZJ8mpHffQ,Carnivore Peri Peri Grill,AZ,"N 98th Ave, Peoria, AZ 85345",7,1,1.0
653,KgbCo7ZDFc5bY7w09PReGQ,Cafe At Desert Ridge,AZ,"20910 N Tatum Blvd, Ste 100, Phoenix, AZ 85050",32,3,3.0
654,1Zj3JOukVxyU2kq4Vhju9A,Rx Boiler Room,NV,"3930 Las Vegas Blvd, The Strip, Las Vegas, NV 89119",139,13,3.46
655,6R64RobXc6wzbKHmZtGo_A,Coach's Corner Grill,AZ,"333 E Jefferson, Phoenix, AZ 85004",38,10,4.5
656,XiCnbGY6R92Ji7r38jceZA,Chick-Fil-A,AZ,"1601 E Camelback Rd, Phoenix, AZ 85016",35,1,2.0
657,YYm1mnmE36Ne7d5sT9huZQ,Short Leash Hot Dogs,AZ,"110 E Roosevelt St, Phoenix, AZ 85004",150,1,3.0
658,IOwuFFUwRljuOxatDCGm6w,The House of Brews,AZ,"825 S Cooper Rd, Gilbert, AZ 85233",45,14,3.43
659,vbIgxwyyTq03158xRvnfuQ,American TapHouse,AZ,"1026 S Gilbert Rd, Gilbert, AZ 85296",45,8,2.5
660,eqbpaxfx2DHhG-cj9L8tVg,Perfect Pear Bistro,AZ,"1241 E Chandler Blvd, Phoenix, AZ 85048",58,1,4.0
661,xM_tsBE4PPb_ZFcXq16Bew,Ditka's SteakHouse,AZ,"15091 S Komatke Ln, Laveen, AZ 85339",15,2,2.0
662,Ao7CfxWU45hDPhWoa5STLg,Double Yoke,NV,"6050 Sky Pointe Dr, Centennial, Las Vegas, NV 89130",11,1,4.0
663,bn2HqLj_XpPG9UE3mAo5cg,Divine Eatery,NV,"7181 N Hualapai Way, Ste 115, Centennial, Las Vegas, NV 89166",60,9,4.78
664,M1RU0hAip_mmgNr_o4R5Lw,Whiskey Rose,AZ,"9375 W Westgate Blvd, Glendale, AZ 85305",17,3,2.33
665,4SEaQmnUIpqZXPyCmHZc1A,Nook,AZ,"3623 E Indian School Rd, Phoenix, AZ 85018",125,5,4.0
666,TSg3URWOZ_I8vZGajxQ_6g,The Gladly,AZ,"2201 E Camelback Rd, Phoenix, AZ 85016",142,7,4.0
667,RsHTIOVFfmrnnhp-Z9YP8Q,Heritage Tavern,WI,"131 E Mifflin St, Capitol, Madison, WI 53703",76,1,4.0
668,umm-6FnNkuO3BbVk3hmPBg,Millside,NV,"5710 Losee Rd, North Las Vegas, NV 89081",18,7,2.86
669,yC6OzkWd3bzHfcMZm7WpWQ,The Vig Fillmore,AZ,"606 N 4th Ave, Phoenix, AZ 85003",113,14,4.29
670,vyuwiNGXzXA3dmZFEy_4tw,Filiberto's Sports Grill,AZ,"4370 S Miller Rd, Buckeye, AZ 85326",7,2,4.0
671,FN8DhpdO4UBnynOzswVCCA,Public House On Sixth,AZ,"640 S Mill Ave, Ste 140, Tempe, AZ 85282",25,2,4.0
672,kOYt_t9nmcAcXP4k9U0efQ,Rock & Vine Bar and Grill,AZ,"8900 E Pinnacle Peak Rd, Ste B1, Scottsdale, AZ 85255",17,3,4.33
673,ED5oeL6iFodGNcfHtobQGA,Tempo Urban Bistro and Coffee Bar,AZ,"21067 W Main St, Buckeye, AZ 85396",31,1,1.0
674,bSrl0gA6QS4oBcfTlQEjRw,The Mix Up Bar,AZ,"5200 E Camelback Rd, Phoenix, AZ 85018",9,4,4.0
675,tbt8TduAgw21YAr8uw_AYQ,Twenty Highland Tavern,AZ,"4701 N 20th St, Phoenix, AZ 85016",33,9,4.33
676,PY1Wd9Vj7caMGt4u-t1t2w,Karla's Sports Lounge & Restaurant,AZ,"2448 Grand Ave, Phoenix, AZ 85009",3,1,4.0
677,VapdXuC8X-Q3T_wgA6yCAg,Pizza People Pub,AZ,"1326 N Central Ave, Phoenix, AZ 85004",113,15,4.0
678,_BrLcaVzE6GqBilwmdQOfg,Elixir,NV,"2920 Green Valley Pkwy, Henderson, NV 89014",52,4,3.25
679,AYF-t7Yge-3mn2StQiEXvg,WILD,NV,"150 N Las Vegas Blvd, Ste 120, Downtown, Las Vegas, NV 89101",81,3,4.67
680,pJYBHoAJyE_nXhYDqaP8RQ,The Haymaker Restaurant Co,AZ,"24762 N Lake Pleasant Pkwy, Ste 101, Peoria, AZ 85383",72,18,3.83
681,uS8SPE2PTZSZdy13QFrpCg,Derby Public House,AZ,"4420 N Saddlebag Trl, Scottsdale, AZ 85251",46,2,4.0
682,IUnRnZHmA56Tgr2acpHRow,Four Peaks Brewing Company,AZ,"Sky Harbor International Airport, Terminal 4 3400 E Sky Harbor Blvd, Phoenix, AZ 85034",59,9,3.0
683,24sfMJfk7VawkvYONirHaA,Slate Bistro & Bar,AZ,"4415 E Village Pkwy, Gilbert, AZ 85298",8,1,5.0
684,dmXfK7G0h8zknsR2dfr1bw,Raising Cane's,AZ,"1945 S Stapley Dr, Mesa, AZ 85204",47,2,4.0
685,X7Z4IfguKLoBGHtfsCT59w,Austin's Restaurant & Bar,AZ,"530 N Estrella Pkwy, Goodyear, AZ 85338",31,8,3.62
686,AKQvTmpNDluGzt9pLYmxAw,Champion Field,AZ,"8763 E Bell Rd, Scottsdale, AZ 85260",17,3,4.33
687,z7wUzllCnzHVuNzMQw43Hw,Pita Jungle,AZ,"14858 N Frank Lloyd Wright Blvd, Scottsdale, AZ 85260",56,1,4.0
688,e2oXHln1dux2ACR0QQGoeQ,Ingo's Tasty Food,AZ,"4502 N 40th St, Phoenix, AZ 85018",103,80,4.3
689,4MB98W98rKBU0X26pTbw0w,Bootleggers,AZ,"7217 E 1st St, Scottsdale, AZ 85251",87,5,3.8
690,3Aj7Lv5kKfFWVvfmtDbuhA,Scottsdale Station,AZ,"8220 N Hayden Rd, Scottsdale, AZ 85258",48,4,2.75
691,guLkdetJ603Bw_A6tuecIg,The Henry,AZ,"4455 E Camelback Rd, Phoenix, AZ 85018",189,12,3.33
692,NqA43LG4PCPEDQT672zMNA,Pita Jungle,AZ,"1652 S. Val Vista Dr., Suite 128, Mesa, AZ 85204",49,1,5.0
693,uft0J3Wd5JkDOcuqjoNghA,Pork & Beans,NV,"707 Fremont St, Bldg 5, Ste 1050, Downtown, Las Vegas, NV 89101",26,1,4.0
694,RoNqL3P67m2XnrObqilZgQ,Second Story Liquor Bar,AZ,"4166 N Scottsdale Rd, Scottsdale, AZ 85251",58,1,3.0
695,vxSgQVoU3jJ4jVf-U1n0pw,Stadium Sports Grill,AZ,"Tempe Marketplace, 2000 E Rio Salado Pkwy, Tempe, AZ 85281",19,2,1.5
696,cJ9UUuMoDCjJpWWpDi64hQ,Bink's Scottsdale,AZ,"6107 N Scottsdale Rd, Scottsdale, AZ 85250",40,3,3.33
697,FCnN5HnV63OPnxl9ga-YKg,TapHouse Kitchen,AZ,"6137 N Scottsdale Rd, Ste 108, Scottsdale, AZ 85250",52,11,3.55
698,lfmvmL6iHq9-IDABLeNsuw,Rose. Rabbit. Lie.,NV,"3708 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",253,1,2.0
699,prL6S0P__VGn3iXc-TSlpA,Fleming's Prime Steakhouse & Wine Bar,NV,"6515 South Las Vegas Blvd., Southeast, Las Vegas, NV 89119",78,3,3.0
700,0QUjIl8sGZsA0L1JCqVAgA,Pink Pony,AZ,"3831 N Scottsdale Rd, Scottsdale, AZ 85251",58,10,4.2
701,gpdBiTU4FWxBz4sAb9UW3g,Grassroots Kitchen & Tap,AZ,"2119 E Camelback Rd, Ste A21, Phoenix, AZ 85016",68,3,4.67
702,aTqFeIRwtjCBSMJ8uzAoIA,Bluelemon,AZ,"4341 E Baseline Rd, Gilbert, AZ 85234",64,5,3.0
703,C70R_7VBmd4WHCZp1B9i1A,OSS Madison,WI,"910 Regent St, South Campus, Madison, WI 53715",23,1,4.0
704,3W3e6nbSxePT4ctJGkljZQ,Twin Peaks,NV,"9510 S. Eastern Ave., Ste. 100, Southeast, Henderson, NV 89123",89,13,3.15
705,PbfrZVqGWDVWklKKxmVkzw,Yard House,NV,"3545 Las Vegas Blvd., South L-17, The Strip, Las Vegas, NV 89109",124,21,4.1
706,ONHAq_VRqJrzLSjnmYeDUg,E & N Family Table Restaurant,NV,"4460 S Durango Dr, Ste H, Spring Valley, Las Vegas, NV 89147",16,1,4.0
707,4ntvolhaYeSCbHY1dhA53A,Brooklyn Bowl,NV,"3545 Las Vegas Blvd S, Ste 22, The Strip, Las Vegas, NV 89109",151,4,3.0
708,oly8HWl0MtuioFWKPINIFg,Cheddar's,AZ,"2530 W Chandler Blvd, Chandler, AZ 85224",80,6,2.5
709,jgkT9RA3OCBqgniWCkwLrA,Krayvings,NV,"11770 W Charleston Blvd, Ste 150, Summerlin, Las Vegas, NV 89135",62,1,5.0
710,QEGx_9YMYzu_IOLaFz7arQ,Blu Burger Grille,AZ,"7366 E Shea Blvd, Scottsdale, AZ 85260",12,9,4.33
711,VbyyRLpKpdo3uerbqRT5XA,Tarbell's The Tavern,AZ,"3209 E Camelback Rd, Phoenix, AZ 85018",13,4,4.5
712,kT_7_6nj39hV7o98c8WLbA,Modern Grove,AZ,"15530 N Tatum Blvd, Phoenix, AZ 85032",107,22,3.05
713,YUF10BZVW4aQUe_NxOleyg,MWC Bistro,AZ,"1422 W Warner Rd, Ste A-100, Gilbert, AZ 85233",21,4,2.75
714,z49aOi7flFdXBXbC58QJvg,The Local,AZ,"1011 N 3rd St, Phoenix, AZ 85004",47,1,3.0
715,PbU2ovpaPWIOeb_CkUqyDQ,Moxie Modern Fare,AZ,"13014 N Saguaro Blvd, Fountain Hills, AZ 85268",10,3,3.0
716,huSYFgKj79uaZSerXcltZQ,Cheddar's,AZ,"2530 W Chandler Blvd, Chandler, AZ 85224",8,2,3.0
717,0Zec6RiFV6h6TbOFb7xu3A,Zinburger Wine & Burger Bar,AZ,"15257 N. Scottsdale Road, #F150, Scottsdale, AZ 85254",28,18,3.83
718,fwYujhi514Ie5GsdIZsa2g,Flower Child,AZ,"5013 N 44th St, Suite B2025B, Phoenix, AZ 85018",70,2,4.5
719,lsEhz6Lz1-UBGbwHACDJtw,OHSO Eatery + Distillery,AZ,"15681 N Hayden Rd, Ste 112, Scottsdale, AZ 85260",49,13,3.62
720,Kkx7XMwkd8GdhWln1vEYkQ,Urban Vine,AZ,"2201 N 7th St, Phoenix, AZ 85006",18,4,3.5
721,AcLAMiHakgu-DR3YTL0kcQ,17 South Booze & Bites,NV,"7200 S Las Vegas Blvd, Southeast, Las Vegas, NV 89119",6,3,4.33
722,e0HQNVQcfsTavbOsIlCd6w,The Wiener's Circle Las Vegas,NV,"11011 W Charleston Blvd, South Summerlin, Las Vegas, NV 89135",11,4,4.25
723,sih8j621A66QoiUFues5qQ,Carson Kitchen,NV,"124 S 6th St, Ste 100, Downtown, Las Vegas, NV 89101",75,8,4.5
724,HzQ2B6p8OuHOtYnXPqvd8w,The Vig McCormick Ranch,AZ,"7345 N Via Paseo Del Sur, Scottsdale, AZ 85258",26,3,4.33
725,ZpB2O-WAbbRHdP0V8GrwXA,LYFE Kitchen,NV,"140 S Green Valley Pkwy, Ste 142, Henderson, NV 89012",34,5,3.4
