,business_id,name,state,address,review_count,average_rating
563,TnkxapUN4nWMz_z5h3qMYg,Pita Jungle,AZ,"1001 N 3rd Ave, Ste 3, Phoenix, AZ 85003",214,3.78
564,QbmcCE_cLq4WO8ZMKImaLw,Hash House A Go Go,NV,"The Quad Resort & Casino, 3535 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",1759,3.82
565,UHh2br86pxndWXELC6B8Cw,The Melting Pot,AZ,"19420 N 59th Ave, Glendale, AZ 85308",77,4.07
566,0H7ewZ656xM0bulSMowWtQ,Sagos Baja Tavern & Lounge,NV,"4790 S Fort Apache Rd, Spring Valley, Las Vegas, NV 89147",45,3.84
567,cKylbPFCMyvunMWU-RLptg,Slices,AZ,"2000 E Rio Salado Pkwy, Tempe, AZ 85281",27,3.29
568,3O9skqwcT-oqCET56gGChQ,Trackside Sportsbar & Grill,AZ,"19194 W Gordon Way, Surprise, AZ 85361",4,3.25
569,UBq0EyWQe42H0lrq0PXXqQ,Wienerschnitzel,AZ,"2100 N McQueen Rd, Chandler, AZ 85225",9,2.33
570,W_BdUVrELzhWya6aeFYoDg,Red White & Brew,AZ,"4580 S Gilbert Rd, Chandler, AZ 85224",3,4.0
571,lr9g60tGRMHkU4xYiLYdkw,Mirage Sports Grill,AZ,"725 W Apache Trl, Apache Junction, AZ 85120",3,4.0
572,1kMR_HUA8i-wYOJFZfLhBA,32nd Cafe,AZ,"2822 N 32nd St, Ste 1, Phoenix, AZ 85008",6,4.5
573,N80E9zoWEpHhi4kH2eKAsw,Bar North,AZ,"15024 N Scottsdale Rd, Ste 140, Scottsdale, AZ 85254",30,4.16
574,xSaeulDx3iebtWmuRjcoyw,Tully's Coffee,AZ,"9404 W Westgate Blvd, Ste C103, Glendale, AZ 85305",7,3.14
575,xtuiOHwL5HmVINb9XZvc9g,Bonzai Bob's,NV,"1725 N Rainbow Blvd, Las Vegas, NV 89108",4,4.75
576,mAlREmwuZNrn9dmoDBE8fw,Lj Bar & Grill,NV,"1243 E Sahara Ave, Downtown, Las Vegas, NV 89104",5,4.4
577,XzdJdCEZyopW1RjFfxcK8A,Westside Bistro,NV,"710 W Lake Mead Blvd, North Las Vegas, NV 89030",9,4.38
578,BdHq8McnAFZ_TinhrQrNuQ,Chili's Grill & Bar,NV,"7335 Arroyo Crossing Pkwy, Spring Valley, Las Vegas, NV 89113",70,2.92
579,NUl8uEz5ijDAZvkgCQrrpA,PT's,NV,"2135 E Centennial Pkwy, Las Vegas, NV 89081",28,3.31
580,8RYf6xuRZDTyvX59eTAydw,Wienerschnitzel,NV,"2060 E Serene Ave, Southeast, Las Vegas, NV 89123",12,3.45
581,CBoMK_j_QG-DdMIsqznTkQ,Beso,NV,"Crystal-City  Ctr, 3720 Las Vegas Blvd S, Spring Valley, Las Vegas, NV 89118",50,3.85
582,9S1tgwjtErBJywAlXuSIlw,PT's,NV,"5630 S Hualapai Way, Spring Valley, Las Vegas, NV 89148",30,3.93
583,M64kwBY4TpEcWZEntCjFeA,San Salvador Restaurant,NV,"6651 Smoke Ranch Rd, Las Vegas, NV 89108",6,4.0
584,_OQ9qkPuDmJQq63qRUzY2g,Island Grill,NV,"2660 S Maryland Pkwy, Ste 24, Eastside, Las Vegas, NV 89109",5,4.25
585,40sr9NKRHykb6a0oWP02ug,Onyx Restaurant At  Bogey's,NV,"7770 W Ann Rd, Northwest, Las Vegas, NV 89149",8,3.62
586,cdwHgELA2puX2DNfwSt5EA,El Chorro,AZ,"5550 E Lincoln Dr, Paradise Valley, AZ 85253",166,3.6
587,H9wnP4BIctmRxMq43NPgAA,Talavera,AZ,"10600 E Crescent Moon Dr, Scottsdale, AZ 85262",56,4.14
588,-pJVjm0t4F6sNHo77HlQKA,The Cove Grill,AZ,"5070 S Gilbert Rd, Ste 400, Chandler, AZ 85249",35,4.2
589,XqmAbDasWtBd76LpJnMKqQ,Wolfgang Puck Express,NV,"5757 Wayne Newton Blvd, Southeast, Las Vegas, NV 89111",23,1.74
590,32X-4aALQG3Sc_o5hVrv7Q,ROQ,AZ,"Intercontinental Montelucia Resort, 4949 E Lincoln Dr, Paradise Valley, AZ 85253",10,4.0
591,jwWyx8gEIhUNzBzyDzWjmQ,Waterfront Bar & Grill,AZ,"40202 N 87th Ave, Peoria, AZ 85383",12,2.08
592,r-a-Cn9hxdEnYTtVTB5bMQ,The Grind,AZ,"3961 E Camelback Rd, Phoenix, AZ 85018",307,3.57
593,O6sFd6C-FljVsnSWW8oESA,Fat Cat Restaurant and Lounge,AZ,"98 S San Marcos Pl, Chandler, AZ 85225",6,3.25
594,fWQqaAaOon3XkFqPFYgo6Q,Sangria's,AZ,"7700 E McCormick Pkwy, Scottsdale, AZ 85258",6,3.0
595,sbsFamEj5wDxNAjUKrMcSw,RnR,AZ,"3737 N Scottsdale Rd, Scottsdale, AZ 85251",401,3.35
596,NcAI7SE1SNlrOEfFg9Wzuw,Ghost Lounge,AZ,"202 N Central Ave, Phoenix, AZ 85004",32,3.0
597,4YiayKmzqRao1UNb8Xh0Bw,On The Green Sports Grill,AZ,"801 S Power Rd, Mesa, AZ 85206",13,3.57
598,JnpRIq3e3C8NxhmTLQNd0A,Onyx Bar & Lounge,AZ,"Four Seasons Resort Scottsdale at Troon North, 10600 E Crescent Moon Dr, Scottsdale, AZ 85262",5,4.2
599,cp39VURFby4A6u9m2It8jg,Zinburger,AZ,"2502 E Camelback Rd, Ste 127, Phoenix, AZ 85016",442,3.75
600,WS1z1OAR0tRl4FsjdTGUFQ,The Vig Uptown,AZ,"6015 N 16th St, Phoenix, AZ 85014",321,3.75
601,LuYZUc1MOG0pA146SCeXgA,Bar + Bistro @ the Arts Factory,NV,"107 E Charleston Blvd, Ste 155, Downtown, Las Vegas, NV 89104",283,3.47
602,y6NFyThUU2wtTNa0rX7VrA,DW Bistro,NV,"6115 S Ft Apache Rd, Ste 112, Spring Valley, Las Vegas, NV 89148",579,4.4
603,o6K1dLoVm6g9ThxQTd15hw,E2,AZ,"240 E Orange Mall, Tempe, AZ 85281",12,3.33
604,yOLyhudDoL2faBOK0dAN3Q,Badger Cafe,NV,"1801 E Tropicana Ave, Ste 8, Eastside, Las Vegas, NV 89119",84,4.01
605,M-KswR9gmh6C5VZq32OUSw,Rhythm and Wine,AZ,"7605 E Pinnacle Peak Rd, Scottsdale, AZ 85255",59,3.79
606,EQQOPKL3rmPsH73IF7kvjw,Johnny Smalls,NV,"Hard Rock Hotel & Casino, 4455 Paradise Rd, Eastside, Las Vegas, NV 89199",134,3.45
607,ETnU0pf3aFuZfpHEHWyd4A,Rock & Rita's,NV,"Circus Circus Hotel and Casino, 2800 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",98,2.56
608,mY3l0hqy2aayUWRjIYpBVA,Niki's Kitchen- Fry Bread,AZ,"816 S Stapley Rd, Mesa, AZ 85204",44,4.47
609,XSVYjF-FW9EgsqOJO5UsWA,Versus Sports Grill,AZ,"9030 E Via Linda, Scottsdale, AZ 85258",11,2.73
610,9-cRrGH5WmZKQ_O6LtfSbw,The Lounge,AZ,"9832 N 7th St, Phoenix, AZ 85020",33,4.05
611,mmwJ2goOb9jJi53zxEdByw,Zendejas Grill,AZ,"19420 N 59th Ave, Glendale, AZ 85308",30,3.19
612,SSOCVuB-KuTOv1A0TIyttQ,Nu Sanctuary Lounge,NV,"6605 S Las Vegas Blvd, Ste 145, Southeast, Las Vegas, NV 89119",68,2.68
613,ItMihRR-t810HgctGofF3g,Nourish,AZ,"Optima Camelview Complex, 7147 E Highland Ave, Scottsdale, AZ 85251",159,3.45
614,6QQ1qO4X9NBBsrq4tYb5dQ,Straight Up Gaming & Martini Lounge,NV,"4970 S Fort Apache Rd, Las Vegas, NV 89148",22,3.41
615,8Cg98L22BEcAD3gQq3QsPA,Gallagher's,AZ,"2050 N Alma School Rd, Chandler, AZ 85224",22,2.85
616,6qCDfZ0VAX9-O6X5ZFpXrQ,Orange Sky,AZ,"Talking Stick Resort, 9800 E Indian Bend Rd, Scottsdale, AZ 85256",125,3.8
617,MQYZVDPR8rCWuw7TFrVQDw,The Restaurant at Angel Park,NV,"Angel Park Golf Club, 100 S Rampart Blvd, Westside, Las Vegas, NV 89145",6,4.0
618,QCxXYA13PtkD3wec47_r8Q,Primebar,AZ,"15037 N Scottsdale Rd, Scottsdale, AZ 85254",88,3.33
619,0JvCE6H-JG-bm2k-snur1A,Stella's Kitchen,AZ,"Tempe Marketplace, 2000 E Rio Salado Pkwy, Tempe, AZ 85281",9,2.67
620,YppzR-sn8y15dmUd1lLcfw,Sambalatte Torrefazione,NV,"750 S Rampart Blvd, Ste 9, Westside, Las Vegas, NV 89145",454,4.22
621,6IRoWd6N__OVMNQfvu1Ccw,Yard House,NV,"11027 W Charleston Blvd, South Summerlin, Las Vegas, NV 89135",345,3.75
622,cuMMU10KaD0cZ2WdK5XC1A,Old Country Buffet,AZ,"9620 Metro Pkwy W, Ste 153, Phoenix, AZ 85051",20,3.43
623,tw6GRnK752GAl3ylfjuRuQ,Off the Strip Just Real Food,NV,"9837 W Tropicana Ave, Spring Valley, Las Vegas, NV 89147",47,3.67
624,KgTb63IZHFn_rhLG-cpm_A,Renegade Tap & Kitchen,AZ,"9343 E Shea Blvd, Scottsdale, AZ 85260",106,3.67
625,ueQZS9kPFfZL3m02B-PDcA,The Black Door,NV,"4640 Paradise Rd, Eastside, Las Vegas, NV 89169",9,3.71
626,pXpjArpg7mdmn3ujSlFBUg,PT's,NV,"1281 S Decatur Blvd, Westside, Las Vegas, NV 89102",11,3.64
627,dVRRT0zVk8eFNx0Wv6gMmg,Chili's Grill & Bar,AZ,"3039 W Agua Fria Frwy, Phoenix, AZ 85037",6,2.8
628,xHI3saK0sAJEHeMK4IGVvg,Short Leash Dogs Food Truck,AZ,"110 E Roosevelt St, Phoenix, AZ 85004",259,4.71
629,jdStuaC_1leN_DNGcQ0yEw,Latilla,AZ,"34631 N Tom Darlington Dr, Carefree, AZ 85377",5,4.6
630,cmv6wUUe-H0xRiFEY0__iQ,Graze,WI,"1 S Pinckney St, Capitol, Madison, WI 53703",370,3.97
631,fI47JKlBBwtqOgiZZb4hdQ,Peaks & Valleys Restaurant,AZ,"711 E Carefree Hwy, Phoenix, AZ 85085",26,3.52
632,nENrnY-3ILrH9yPXV4tqmg,Vatra,AZ,"3433 N 56th St, Phoenix, AZ 85018",20,3.47
633,_OYlq2UoKPQO_ElqhC3a8w,Lucky Strike,AZ,"50 W Jefferson St, Ste 240, Phoenix, AZ 85003",133,3.61
634,VcaZryq9wXA7Uy8U_RTYhw,The Brentwood Cafe And Tavern,NV,"7315 W Warm Springs Rd, Southwest, Las Vegas, NV 89113",70,3.62
635,gHZLdCEYDT_hHrKDgHP6kQ,Big Burger,NV,"2901 S Las Vegas Blvd, The Strip, Las Vegas, NV 89109",3,2.33
636,PwxvN0SnAGPdqXdNEYVT3g,Bliss ReBAR,AZ,"901 N 4th St, Phoenix, AZ 85004",306,3.76
637,T1Ow8cCmbgSvKU9UP2zPLA,Courthouse Bar & Grill,NV,"330 S 3rd St, Downtown, Las Vegas, NV 89101",25,3.26
638,ECO2Bi8a8sPjW6f7JMbhdg,"Biscayne Steak, Sea and Wine",NV,"3801 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",65,3.92
639,hKmjsDS-nK-cPyUyix-PiQ,PT's,NV,"6570 S Buffalo Dr, Spring Valley, Las Vegas, NV 89113",44,4.05
640,neEGFNmmKibjExB4_215ZA,Brick,AZ,"The Arizona Ctr, 455 N 3rd St, Phoenix, AZ 85004",125,3.35
641,EIRuE6R4EWv8AwD5sleNaQ,9091,NV,"670 E Flamingo Rd, Eastside, Las Vegas, NV 89119",66,4.05
642,83sb0wFGPND90SZ5sYEcPA,Twisted Lizard Tavern & Grill,AZ,"10401 E McDowell Mountain Ranch Rd, Scottsdale, AZ 85255",46,3.16
643,8ybK693HDdSGs8EwGrfJCA,Presidio,NV,"2235 Village Walk Dr, Ste 141, Anthem, Henderson, NV 89052",67,3.06
644,6mAwrhtRksb5jxsJURtmxA,The Center Bistro,AZ,"21 E 6th St, Ste 114, Tempe, AZ 85281",21,3.36
645,qh455klme9unowV-BQol7w,Paradise,AZ,"1749 W Main St, Mesa, AZ 85201",9,4.29
646,Cm8adqSt3IZSmVLJRbNfyA,Addiction Restaurant,NV,"Rumor Hotel, 455 E Harmon Ave, Eastside, Las Vegas, NV 89169",52,3.29
647,HrTXmtWrsgmWnoqV5nbTGg,Persimmon Bar & Grille,AZ,"Anthem Country Club, 2708 W Anthem Club Dr, Anthem, AZ 85086",7,4.0
648,-h-q6zTIdPlkz9BDP11sBg,Seasons 52,AZ,"2502 E Camelback Rd, Phoenix, AZ 85016",262,4.12
649,B1HTB6w695NqBmsE0P3abg,8 Seasons Grille,WI,"45 S Bassett St, Capitol, Madison, WI 53703",32,3.57
650,VwImfQqQfbUuUaj4aCN1rA,Pita Pit,WI,"449 State St B, Capitol, Madison, WI 53703",10,4.4
651,FK_jzgn-m43CMlgIijEdZg,Underground Kitchen,WI,"127 E Mifflin St, Capitol, Madison, WI 53703",32,3.87
652,Ntzv4OWdwq1lNW7lnTJoyg,PT's,NV,"3770 S Hualapai Way, South Summerlin, Las Vegas, NV 89147",21,3.65
653,coXomDOValXzks6BwMHG1A,The Living Room Wine Cafe & Lounge,AZ,"2333 N 7th St, Phoenix, AZ 85006",41,3.75
654,I4bSn5gXsHuSPu7L-d_8nQ,Beckett's Table,AZ,"3717 E Indian School Rd, Phoenix, AZ 85018",513,4.08
655,hlekz2L2HV8cVSEkgMvuEA,The House at Secret Garden,AZ,"2501 E Baseline Rd, Phoenix, AZ 85042",90,4.0
656,FpDSA0hl2TTWt_DEpYKBgg,Mecca Bar & Grill,AZ,"162 E Wickenburg Way, Wickenburg, AZ 85390",4,3.0
657,I1wKHeee3qnA8Io5xGaLjQ,Mood Restaurant,NV,"Artisan Hotel, 1501 W Sahara Ave, Las Vegas, NV 89109",36,3.26
658,6dLihxk39LdNnTC4JMbA0A,Alchemy Restaurant at CopperWynd Resort and Club,AZ,"13225 North Eagle Ridge Drive, Fountain Hills, AZ 85268",38,4.08
659,aYAlzKHwXQn6JNLweRnZjQ,Nacho Daddy,NV,"9925 S Eastern Ave, Anthem, Las Vegas, NV 89183",362,3.35
660,Zh_y9AmSfWZpR2JB9wye-A,True Food Kitchen,AZ,"15191 N Scottsdale Rd, Ste 100, Scottsdale, AZ 85254",432,3.97
661,klCQ1ytgmCgJ1KvlR5Y0_w,GreenMix,AZ,"2160 E Baseline Rd, Ste 128, Phoenix, AZ 85042",66,3.97
662,YJoph5UiUZ3BEb49vyFAuQ,Garage Wine and Tap,AZ,"1534 E Bethany Home Rd, Phoenix, AZ 85014",155,3.51
663,G_bvx3BjuoWr9A_zfdZ6IQ,PT's,NV,"812 W Ann Rd, Las Vegas, NV 89031",10,2.0
664,Dt8RITU4OmTbRaKKlZm_Pg,Sunshine and Spice,AZ,"2303 N 44th St, Phoenix, AZ 85008",9,3.86
665,ImJ7QAw6T6ayJT1AGr7OgA,Merchant Madison,WI,"121 S Pinckney St, Capitol, Madison, WI 53703",172,4.06
666,PNThcRNEFI3azvfhvhd_KA,I Love Burgers,NV,"The Palazzo, 3327 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",374,2.88
667,uYKwS-biARKgBkk5rY_PaQ,Twist by Pierre Gagnaire,NV,"Mandarin Oriental, 3752 Las Vegas Blvd S, The Strip, Las Vegas, NV 89158",144,4.24
668,EFLVfAlLigGlQRqbi2IfBg,Fit 2 Eat,WI,"3742 Speedway Rd, Madison, WI 53705",7,4.0
669,Q2jxycSUgHb8GkYV0LCX0g,Porktropolis,WI,"1112 N Bristol St, Sun Prairie, WI 53590",38,3.97
670,jRfdz5voj40P6WS9L54caw,The Herb Box,AZ,"Old Town Scottsdale, 7134 E Stetson Dr, Ste 200, Scottsdale, AZ 85251",377,4.05
671,GTAOZFZqZmis3TuM9H_t1w,43 North,WI,"108 King St, Capitol, Madison, WI 53703",63,3.93
672,qpo6O2Ozbrn8wFnoCM4slA,P.J. Clarke's New York Chophouse,NV,"The Forum Shops At Caesars Palace, 3500 S Las Vegas Blvd, The Strip, Las Vegas, NV 89109",238,3.83
673,Mie70jRF1hdVqiB7G_lIhg,Parc Central,AZ,"15323 N Scottsdale Rd, Scottsdale, AZ 85260",41,3.67
674,MuIXnv7Oq7X3-4aEsp9dDA,Citizen Public House,AZ,"7111 E 5th Ave, Ste E, Scottsdale, AZ 85251",760,4.27
675,g9XzAhPiS9DCYT4FbKPzZg,Grand Café,NV,"Sunset Station Hotel and Casino, 1301 W Sunset Rd, Henderson, NV 89104",46,3.31
676,G6hm1kGR9Jjg5Kzb3lvpmg,Ravella at Lake Las Vegas,NV,"1610 Lake Las Vegas Blvd, Henderson, NV 89011",67,3.24
677,ypEtwQHobNJCZvPONO38WQ,Litchfield's,AZ,"300 E Wigwam Blvd, Litchfield Park, AZ 85340",40,3.62
678,-lb5532P5eoxMadPPrZVXw,Wild Bull All American Pub and Grill,WI,"8240 Market St, Middleton, WI 53562",8,2.38
679,Xq9tkiHhyN_aBFswFeGLvA,The Arrogant Butcher,AZ,"2 E Jefferson St, Ste 150, Phoenix, AZ 85004",575,3.83
680,AhVAj8F7jjMJcqKD30XwMw,Cafe @ Rio,AZ,"Rio Salado College, 2323 W 14th St, Tempe, AZ 85281",5,4.0
681,6h8uCL6lF_KJC0nfYiTBwg,The Verdict's Inn,NV,"801 Las Vegas Blvd S., Downtown, Las Vegas, NV 89101",11,2.9
682,GHYOl_cnERMOhkCK_mGAlA,Kitchen 56,AZ,"3433 N 56th St, Phoenix, AZ 85018",166,3.46
683,GYPHQGaB4Oeq9veH-p2nKA,Thirteen North,AZ,"1301 E Northern, Phoenix, AZ 85020",91,3.99
684,mVZe6Chq4EGCepva03vPBQ,Divine Cafe & Market at Optima,AZ,"7137 E Rancho Vista Dr, Scottsdale, AZ 85251",10,3.6
685,XZHlTIIuFkkv_zJzShV34g,En Fuego,AZ,"5401 N Scottsdale Rd, Scottsdale, AZ 85250",7,3.86
686,nZgYNbl1XlZyyKlISMoG6w,Sugar Factory American Brasserie,NV,"Paris Las Vegas Hotel, 3655 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",626,3.01
687,0yBs5wbVw9gTIDe9Z-rMTg,Bonfire Grill and Bar,AZ,"7210 E 2nd St, Scottsdale, AZ 85251",41,3.79
688,4r9-iKOagzn5oUvPE9Bz4Q,Province Restaurant,AZ,"333 N Central Ave, Phoenix, AZ 85004",131,3.58
689,Bm2PBs_AZEtx93zdtwqUJA,Urban Picnic,AZ,"218 W Main St, Mesa, AZ 85201",100,4.15
690,FURgKkRFtMK5yKbjYZVVwA,Windsor,AZ,"5223 N Central Ave, Phoenix, AZ 85012",550,4.17
691,U2j0ImoVBVYqRvSRVFnMyg,Riff Raff Bar and Grill,AZ,"13915 N Dysart Rd, Ste C 1-2, El Mirage, AZ 85335",7,3.17
692,34JQEZg9DgTpzZ8tnAw_CQ,Tony D's,NV,"1311 W Sunset Rd, Ste 105, Henderson, NV 89014",11,3.09
693,kJFS_3WlP6TFdNUYt6V6FA,Cycle,AZ,"1100 N Central Ave, Phoenix, AZ 85004",14,3.17
694,lTvW5TcIVIVNmE4_LYQ4eA,Wine 5 Cafe,NV,"3250 N Tenaya Ave, Ste 110, Northwest, Las Vegas, NV 89129",113,4.2
695,6BaQ2FZTDi2FYX9dIxWeJA,Steenbock's On Orchard,WI,"330 N Orchard St, South Campus, Madison, WI 53715",25,3.14
696,kgPjOtSeMd3CMdbnEmHbeQ,Majerle's Sports Grill,AZ,"4425 N Saddlebag Trl, Scottsdale, AZ 85251",71,3.34
697,T11YSYqwlRDC48V8-W1GRw,Café Allegro at MIM,AZ,"4725 E Mayo Blvd, Phoenix, AZ 85050",17,3.47
698,k_aOcqWOHWprjs7ykdzlAQ,Jose Roux,AZ,"3800 E Sky Harbor Blvd, Phoenix, AZ 85034",68,3.07
699,98Cs_twO8VAroN3oA5TkGw,Grand Café,NV,"Boulder Station Hotel & Casino, 4111 Boulder Highway, Las Vegas, NV 89121",29,2.69
700,OWBd-CAE_H7UqpxRJCmuiw,Mumbles Place,AZ,"6149 N Scottsdale Rd, Scottsdale, AZ 85250",14,3.15
701,tXydHtnQ2sU37kXy30CBLw,Double Helix,NV,"6599 Las Vegas Blvd S, Ste 150B, Southeast, Las Vegas, NV 89119",144,3.63
702,Ba3-fDVhzLahunTUEMTsKg,Carlos' Kitchen,NV,"Spectators Bar, 4140 S Durango Dr, Spring Valley, Las Vegas, NV 89147",126,4.51
703,211DetkFdxd8sQ54CMU35A,Smashburger,AZ,"2000 E Rio Salado Pkwy, Ste 1155, Tempe, AZ 85281",69,3.92
704,xtW28KmwigJ8fAPgT6OkFw,Baldwin Street Grille,WI,"1304 E Washington Ave, Tenney - Lapham, Madison, WI 53703",19,4.17
705,Kj2SCzhHuULRdTKg6Y2aeg,Betty's Nosh,AZ,"Denaro 101 Plz, 6685 W Beardsley Rd, Ste 180, Glendale, AZ 85308",128,3.26
706,vwh496Ag4oRFgR6Dw3Hilg,Technique Restaurant,AZ,"4301 N Scottsdale Rd, Scottsdale, AZ 85251",10,4.33
707,ogfRcEN46rhAth7550bkYw,3rd Place Neighborhood Grill,AZ,"15814 N 83rd Ave, Peoria, AZ 85382",15,4.0
708,pVqE_GkCSxdtMi-K2QPJ7w,Stonehouse Bar & Grill,NV,"3889 E Craig Rd, Las Vegas, NV 89115",7,3.57
709,UtbvcvXWLCZX75g_KtMW2A,Saddle Bronc Grill,AZ,"11056 N Saguaro Blvd, Fountain Hills, AZ 85268",36,3.85
710,C51teWZIJIEGVYFTijaw_w,Chick-fil-A,AZ,"905 N Dobson Rd, Mesa, AZ 85201",19,4.41
711,oJbTdA12FozyXISmBx7WAQ,The Canyon,AZ,"16203 N Scottsdale Rd, Scottsdale, AZ 85254",6,3.8
712,qth1W742hXtFoNVYvuHBEg,The Martini,NV,"1205 S Fort Apache Rd, Westside, Las Vegas, NV 89117",94,4.18
713,USyDC-cZCexcyNGrc8uiag,Red Velvet Café,NV,"Fashion Show Mall, 3200 Las Vegas Blvd, Ste1850, The Strip, Las Vegas, NV 89109",147,3.55
714,AeMfb2FtQNnPXE9n92MDww,Coach & Willie's,AZ,"1 E Boston St, Chandler, AZ 85225",108,3.22
715,rPp509oz4oFEdncoo7v_HA,Burgers & Bottles,AZ,"1645 N Hayden Rd, Scottsdale, AZ 85257",34,4.03
716,fP-BPL6iRu2tbcvlnjRshw,Copper Blues,AZ,"50 W Jefferson St, Ste 200, Phoenix, AZ 85003",209,3.72
717,NqiMymQO86d7O60LDArA9Q,Harry's,NV,"8 Strada di Villaggio, Henderson, NV 89011",31,3.45
718,oT6K-uJgGLq3FbcQQn3ivQ,Bar n Grill,AZ,"110 S Val Vista Dr, Gilbert, AZ 85297",3,3.33
719,VvoVi6kYGtYiRJ69alYChA,Palo Verde,AZ,"34631 N Tom Darlington Dr, Carefree, AZ 85377",8,4.17
720,9p1o6jCY4fkQAJRmEjgSMw,The Sett,WI,"1308 W Dayton St, South Campus, Madison, WI 53715",7,4.0
721,peajBNcZmTDlwwST0LdMdQ,Cino's,NV,"72 W Horizon Ridge Pkwy, Ste 105, Henderson, NV 89012",25,3.55
722,ZVu400Wt7VKU5SdKwUR9lA,Zoës Kitchen,AZ,"7135 E Camelback Rd, Ste 165, Scottsdale, AZ 85251",93,4.18
723,ZzM6aBJXfogx26h-50_SIQ,Steelz,NV,"4401 E Sunset Rd, Henderson, NV 89014",11,4.0
724,AVQMHeyByhkkYEeDbH9HbQ,Country Boys Restaurant,AZ,"3202 E Greenway Rd, Phoenix, AZ 85032",30,3.43
725,WD5l9HdTjDbqPRocncCrEQ,BJ's Restaurant & Brewhouse,NV,"5881 Centennial Center Blvd., Centennial, Las Vegas, NV 89149",153,3.45
726,9IR2y5jdZuzi2QocPjkJGw,Garden Terrace Bistro,WI,"1004 Quinn Dr, Waunakee, WI 53597",3,3.0
727,vak5DKpHttVwT0WDhD5Pxw,Anacapa Restaurant,AZ,"Corte Bella Country Club, 22135 N Mission Dr, Sun City West, AZ 85375",13,3.85
728,GRFunGSUZxXqNCZJrN8Oow,Ncounter,AZ,"310 S Mill Ave, Ste A101, Tempe, AZ 85281",309,3.93
729,_GOIj0h72Ji2u3vCt1untA,Spicy Pickle,NV,"7271 Amigo St, Ste 180, Southeast, Las Vegas, NV 89119",47,3.45
730,jkULHBAZBM3s5DQJkM-6RA,Arizona Frybread,AZ,"1473 N Dysart Rd, Avondale, AZ 85323",34,3.59
731,MRObvlfMLEhz9szPTMkGwQ,The Rigby,WI,"119 E Main St, Capitol, Madison, WI 53703",25,3.77
732,8n_YaIqhFivUDUxVuaoKDw,Limelight Dipping Bar And Grill,AZ,"4218 N Scottsdale Rd, Scottsdale, AZ 85251",25,3.19
733,s93PtWxihLbhK5Jg_FttzA,Hash House A Go Go,NV,"Plaza Hotel and Casino, 1 S Main St, Downtown, Las Vegas, NV 89101",244,3.43
734,Gvw2ewUbqq7PWkxKwjqifA,The Barrymore,NV,"99 Convention Center Dr, The Strip, Las Vegas, NV 89109",487,4.29
735,5dSQ1KV9HkbZm0ZmJHuMKA,Embers,NV,"740 S Rampart Blvd, Ste 7, Westside, Las Vegas, NV 89145",125,3.78
736,BAbYfKQaQImLil6xqaOFyA,EggsTc,AZ,"20852 E Ocotillo Rd, Queen Creek, AZ 85142",39,3.61
737,ZiAmyZ0Mt5y781oYE7PjyA,DQ Grill & Chill,NV,"560 E Windmill Ln, Southeast, Las Vegas, NV 89123",17,2.71
738,FKgHfvus9DiBWxqMmnEqYA,Milagros Restaurant,AZ,"2100 S Priest Dr, Tempe, AZ 85282",4,3.0
739,MikwfuKo3AvdRaM97SQVzg,Grand Café,NV,"Texas Station Gambling Hall & Hotel, 2101 Texas Star Ln, Northwest, North Las Vegas, NV 89130",21,2.83
740,7aS0iFpab3XHFQrRGMOKXw,Pita Jungle,AZ,"2530 W Happy Valley Rd, Ste 1261, Phoenix, AZ 85085",83,3.79
741,7tTK3VPlFtBGBHm8-LZIUg,Timo Wine Bar,AZ,"8801 N Central Ave, Phoenix, AZ 85020",143,4.14
742,7_fiK6AQbcBlAXsoS7QZRw,Margaritaville Casino,NV,"3555 South Las Vegas Boulevard, The Strip, Las Vegas, NV 89109",67,4.16
743,JUXPQQshoOV5LUKLtCrOtw,Our Gang Sports Saloon & Grill,AZ,"9832 N 7th St, Phoenix, AZ 85020",25,2.96
744,7eUFOcfxuXDdrHGVSp3_9A,Herb 'n Flavors,AZ,"1845 E Broadway Rd, Tempe, AZ 85281",142,3.79
745,GuI460v9AlhHIqArL32i9Q,Garden Grille & Bar,AZ,"11460 W Hilton Way, Avondale, AZ 85323",4,3.75
746,jNznjS_5scWjZbuXPM2mgg,Bison Jacks,WI,"8310 Greenway Blvd, Ste 104, Middleton, WI 53562",24,2.65
747,4buhMysOQJBM6dHx7TxuUw,The Egg and I,WI,"2501 W Beltline Hwy, Ste 111, Madison, WI 53713",29,3.39
748,OAyA2ogCSAn8UHcI9UuQ_w,Divine Cafe at the Springs Preserve,NV,"333 S Valley View Blvd, Westside, Las Vegas, NV 89152",31,3.81
749,rWwz7S0fNmveQQM3PqnC1Q,Salvatore's Tomato Pies,WI,"503 W Main St, Sun Prairie, WI 53590",103,4.7
750,H1TpKMkMwPaHML5TY9OKlQ,Mary's Place,AZ,"1402 S Priest Dr, Tempe, AZ 85281",3,3.0
751,EQxbEKkHxNvRT_-S5A-Gcw,Greens and Proteins,NV,"8975 S Eastern Ave, Southeast, Las Vegas, NV 89123",320,3.99
